COD_ACIDENTE;MOTOCICLETA;AUTOMOVEL;MICROONIBUS;CAMINHAO;ONIBUS;CICLOMOTOR;BICICLETA;OUTROS;TREM;TRACAOANIMAL
UQB8413;0;0;0;0;0;0;1;0;0;0;
VMP3541;1;0;0;0;0;0;0;0;0;0;
CMY2091;1;0;0;0;0;0;0;0;0;0;
TCI3544;0;0;0;0;0;0;0;0;0;0;
TNG2250;1;1;0;0;0;0;0;0;0;0;
HEL7202;1;1;0;0;0;0;0;0;0;0;
PDF9696;1;1;0;0;0;0;0;0;0;0;
JIF1079;1;0;0;0;0;0;0;0;0;0;
ZEL0337;0;1;0;0;0;0;0;0;0;0;
JNW8292;2;0;0;0;0;0;0;0;0;0;
SLR0427;1;0;0;0;0;0;0;0;0;0;
YHD1582;1;1;0;0;0;0;0;0;0;0;
PAL9700;0;0;0;0;0;0;1;0;0;0;
VVR5339;1;1;0;0;0;0;0;0;0;0;
PER5173;0;0;0;0;0;0;1;0;0;0;
IQE1012;1;1;0;0;0;0;0;0;0;0;
CGF4764;1;1;0;0;0;0;0;0;0;0;
STS5266;1;0;0;0;0;0;0;0;0;0;
RLS2791;1;0;0;0;0;0;0;0;0;0;
HGH2189;2;0;0;0;0;0;0;0;0;0;
DDJ9123;1;0;0;0;0;0;0;0;0;0;
DJE8127;1;1;0;0;0;0;0;0;0;0;
PAR6240;1;1;0;0;0;0;0;0;0;0;
ESS0526;0;1;0;0;0;0;1;0;0;0;
DQX7336;0;0;0;0;0;0;1;0;0;0;
WAU2291;2;0;0;0;0;0;0;0;0;0;
JWU9125;1;1;0;0;0;0;0;0;0;0;
ONX4429;2;0;0;0;0;0;0;0;0;0;
DBL3223;1;0;0;0;0;0;0;0;0;0;
AFL0728;2;0;0;0;0;0;0;0;0;0;
CQB3108;1;0;0;0;0;0;0;0;0;0;
INU7646;0;2;0;0;0;0;0;0;0;0;
RMF7204;1;0;0;0;0;0;0;0;0;0;
DUN7692;2;0;0;0;0;0;0;0;0;0;
LER9806;1;1;0;0;0;0;0;0;0;0;
PNW3240;0;1;0;0;0;0;1;0;0;0;
UDR4429;1;1;0;0;0;0;0;0;0;0;
MXL3033;1;0;0;0;0;0;0;0;0;0;
QCU5085;1;1;0;0;0;0;0;0;0;0;
CWW4293;1;0;0;0;0;0;0;0;0;0;
KDD2828;0;1;0;0;0;0;0;0;0;0;
VAN9234;1;0;0;0;0;0;0;0;0;0;
LTF6652;0;1;0;0;0;0;1;0;0;0;
JYN1598;1;1;0;0;0;0;0;0;0;0;
LGI6968;1;0;0;0;0;0;0;0;0;0;
FYS0866;1;0;0;0;0;0;0;0;0;0;
DQU1582;1;0;0;0;0;0;0;0;0;0;
NEE2463;1;0;0;0;0;0;0;0;0;0;
TAH1139;0;1;0;0;0;0;0;0;0;0;
VSD6821;2;0;0;0;0;0;0;0;0;0;
VXB4135;1;1;0;0;0;0;0;0;0;0;
LNK3872;1;0;0;0;0;1;0;0;0;0;
FOI8713;0;0;0;0;0;0;1;0;0;0;
BLO5559;1;1;0;0;0;0;0;0;0;0;
QYS7909;2;0;0;0;0;0;0;0;0;0;
BRO6340;0;1;0;1;0;0;0;0;0;0;
SMP4019;1;0;0;0;0;0;0;0;0;0;
OKI4729;0;0;0;0;0;0;1;0;0;0;
ENH1327;1;0;0;0;0;0;0;0;0;0;
RFH1698;1;1;0;0;0;0;0;0;0;0;
MDK8775;0;0;0;0;0;0;0;1;0;0;
MWD2705;1;0;0;0;0;0;0;0;0;0;
OPA7970;1;0;0;0;0;0;0;0;0;0;
PRN4719;0;1;0;0;0;0;0;0;0;0;
MUW1783;1;1;0;0;0;0;0;0;0;0;
YAI9064;1;0;0;0;1;0;0;0;0;0;
NBZ1624;1;0;0;0;0;0;0;0;0;0;
YVT7007;1;1;0;0;0;0;0;0;0;0;
GJU1413;1;0;0;0;0;0;0;0;0;0;
MGO1823;1;0;0;0;0;0;0;0;0;0;
YTN1028;1;0;0;0;0;0;0;0;0;0;
WPY2553;1;0;0;0;0;0;0;0;0;0;
RRX7506;1;1;0;0;0;0;0;0;0;0;
VAL2428;1;0;0;0;0;0;0;0;0;0;
ZGZ8468;1;1;0;0;0;0;0;0;0;0;
URD7771;1;1;0;0;0;0;0;0;0;0;
YCR0756;2;0;0;0;0;0;0;0;0;0;
ZMS8121;1;0;0;0;0;0;0;0;0;0;
OUP8782;1;0;0;0;0;0;0;0;0;0;
FXI7950;1;0;0;0;0;0;0;0;0;0;
SZR0737;1;0;0;0;0;0;0;0;0;0;
AMD4806;1;1;0;0;0;0;0;0;0;0;
ICJ8804;2;0;0;0;0;0;0;0;0;0;
ZNQ1735;1;1;0;0;0;0;0;0;0;0;
LUQ2577;1;1;0;0;0;0;0;0;0;0;
GWL1343;0;0;0;0;0;0;0;1;0;0;
LDF3666;1;0;0;0;0;0;0;0;0;0;
RLD4179;1;0;0;0;0;0;0;0;0;0;
AMT6073;1;1;0;0;0;0;0;0;0;0;
AQH8276;1;1;0;0;0;0;0;0;0;0;
HHX5634;1;0;0;0;0;0;0;0;0;0;
ULY0740;1;1;0;0;0;0;0;0;0;0;
IZQ2691;1;1;0;0;0;0;0;0;0;0;
KDS5965;1;0;0;0;0;0;0;0;0;0;
RAR3237;1;0;0;0;0;0;0;0;0;0;
KDE8674;0;0;0;0;0;0;0;0;0;0;
AMS4190;0;0;0;0;0;0;0;1;0;0;
VYQ3573;1;1;0;0;0;0;0;0;0;0;
SIW3714;1;0;0;0;0;0;0;0;0;0;
HQX0185;2;0;0;0;0;0;0;0;0;0;
XDV3584;2;0;0;0;0;0;0;0;0;0;
FHI8742;0;0;0;0;0;0;0;1;0;0;
CQV8196;1;0;0;0;0;0;0;0;0;0;
LMY9587;1;1;0;0;0;0;0;0;0;0;
WMK3809;1;0;0;0;0;0;0;0;0;0;
XDA2603;0;0;0;0;0;0;0;1;0;0;
FSR3382;1;1;0;0;0;0;0;0;0;0;
KDQ4326;1;0;0;0;0;0;0;0;0;0;
NBU5860;2;0;0;0;0;0;0;0;0;0;
OWY4176;1;1;0;0;0;0;0;0;0;0;
ZKO0372;0;0;0;0;0;0;1;0;0;0;
GLK5372;2;0;0;0;0;0;0;0;0;0;
DXW4962;0;1;0;0;0;0;0;0;0;0;
HTZ2529;1;0;0;0;0;0;0;0;0;0;
RIO7768;0;0;0;0;0;0;0;0;0;0;
LMW1846;1;0;0;0;0;0;0;0;0;0;
GXG1189;1;1;0;0;0;0;0;0;0;0;
EYQ5687;0;0;0;0;0;0;1;0;0;0;
VOW0012;0;0;0;0;0;0;0;1;0;0;
VLP6861;0;0;0;0;0;0;0;0;0;0;
QWM3385;0;0;0;0;0;0;0;1;0;0;
CMV1583;0;0;0;0;0;0;1;0;0;0;
LKE3328;1;1;0;0;0;0;0;0;0;0;
CTR0527;0;0;0;0;0;0;0;1;0;0;
VMA7600;1;1;0;0;0;0;0;0;0;0;
YHB4087;2;0;0;0;0;0;0;0;0;0;
RQN5214;1;1;0;0;0;0;0;0;0;0;
LJP1879;1;0;0;0;0;0;0;0;0;0;
RQU3507;1;1;0;0;0;0;0;0;0;0;
CTT6322;1;1;0;0;0;0;0;0;0;0;
OFF8140;1;0;0;0;0;0;0;0;0;0;
DWM1412;0;0;0;0;0;0;0;1;0;0;
KFC5948;2;0;0;0;0;0;0;0;0;0;
OQX5967;1;1;0;0;0;0;0;0;0;0;
LXH2188;0;0;0;0;0;0;0;1;0;0;
VZO8958;1;1;0;0;0;0;0;0;0;0;
QVR6729;1;1;0;0;0;0;0;0;0;0;
XXM1997;0;1;0;0;0;1;0;0;0;0;
VXM6655;1;1;0;0;0;0;0;0;0;0;
EDW2604;0;1;0;0;0;0;1;0;0;0;
HYP0143;1;1;0;0;0;0;0;0;0;0;
FFH7412;1;1;0;0;0;0;0;0;0;0;
FAU0395;1;0;0;0;0;0;0;0;0;0;
YTA3167;1;0;0;0;0;0;0;0;0;0;
KIR1668;0;0;0;0;0;0;0;0;0;0;
MAB3063;1;0;0;0;0;0;0;0;0;0;
YSC7683;1;0;0;0;0;0;0;0;0;0;
YTZ8952;2;0;0;0;0;0;0;0;0;0;
PDM2403;0;0;0;0;0;0;0;1;0;0;
PHN5272;1;0;0;0;0;0;0;0;0;0;
KPH0912;1;0;0;0;0;0;0;0;0;0;
GQH9128;1;0;0;0;0;0;0;0;0;0;
LCP3009;0;0;0;0;0;0;0;1;0;0;
ACI6851;1;0;0;0;0;0;0;0;0;0;
UAP4642;0;0;0;0;0;0;0;1;0;0;
ZNO3774;0;0;0;0;0;0;1;0;0;0;
IBV6559;1;1;0;0;0;0;0;0;0;0;
QXT2022;1;1;0;0;0;0;0;0;0;0;
ZDH7263;1;0;0;0;0;0;0;0;0;0;
KQP0027;2;0;0;0;0;0;0;0;0;0;
FPA5531;0;0;0;0;0;0;0;1;0;0;
IUU7462;1;1;0;0;0;0;0;0;0;0;
TEZ1708;0;0;0;0;0;0;0;0;0;0;
NTT2042;0;1;0;0;0;0;0;0;0;0;
FPA5531;1;0;0;0;0;0;0;0;0;0;
RCU5276;1;0;0;0;0;0;0;0;0;0;
SXW1313;0;0;0;0;0;0;0;1;0;0;
BEK1924;0;1;0;0;0;0;0;0;0;0;
ZUP6802;1;1;0;0;0;0;0;0;0;0;
KKS3413;0;1;0;0;0;0;1;0;0;0;
RLE2335;0;0;0;0;0;0;0;0;0;0;
LJH6182;1;0;0;0;0;0;0;0;0;0;
LFQ3060;0;2;0;0;0;0;0;0;0;0;
HQT5867;1;0;0;0;0;0;0;0;0;0;
ZTQ7706;1;0;0;0;0;0;0;0;0;0;
GUJ4505;1;1;0;0;0;0;0;0;0;0;
EOO3921;0;2;0;0;0;0;0;0;0;0;
UIR6475;2;0;0;0;0;0;0;0;0;0;
GCE7967;1;0;0;0;0;0;0;0;0;0;
UIH2324;1;1;0;0;0;0;0;0;0;0;
UFI1295;0;0;0;0;0;0;0;0;0;0;
HIA3166;2;0;0;0;0;0;0;0;0;0;
FYC5244;0;0;0;0;0;0;0;1;0;0;
XIK0953;0;0;0;0;0;0;1;0;0;0;
EXT9179;1;1;0;0;0;0;0;0;0;0;
RXL0993;1;1;0;0;0;0;0;0;0;0;
DXE6263;1;0;0;0;0;0;0;0;0;0;
TNQ8733;0;0;0;0;1;0;0;0;0;0;
JOI5526;1;1;0;0;0;0;0;0;0;0;
SJM3984;1;1;0;0;0;0;0;0;0;0;
CQY3938;1;1;0;0;0;0;0;0;0;0;
ZLN5628;1;1;0;0;0;0;0;0;0;0;
HTX7683;2;0;0;0;0;0;0;0;0;0;
DGH4357;1;1;0;0;0;0;0;0;0;0;
XKJ0446;0;0;0;0;0;0;1;0;0;0;
VAV6403;1;1;0;0;0;0;0;0;0;0;
UPB3647;1;1;0;0;0;0;0;0;0;0;
MOT5931;0;1;0;0;0;0;0;0;0;0;
WST4379;2;0;0;0;0;0;0;0;0;0;
WIW3458;0;0;0;0;0;0;0;0;0;0;
GFD3477;1;1;0;0;0;0;0;0;0;0;
BWA6536;1;1;0;0;0;0;0;0;0;0;
JHO8091;1;1;0;0;0;0;0;0;0;0;
EKD1564;1;1;0;0;0;0;0;0;0;0;
ELV7754;0;0;0;0;0;0;0;0;0;0;
XLR5353;1;1;0;0;0;0;0;0;0;0;
SOT5405;0;1;0;0;0;0;0;0;0;0;
VPE2793;0;0;0;0;0;0;0;1;0;0;
ECH7658;0;0;0;0;0;0;0;1;0;0;
XUJ6032;1;1;0;0;0;0;0;0;0;0;
LIV3940;1;0;0;0;0;0;0;0;0;0;
UXQ7849;2;0;0;0;0;0;0;0;0;0;
FMB6936;1;0;0;0;0;0;0;0;0;0;
YBB7587;1;0;0;0;0;0;0;0;0;0;
GRA0130;1;1;0;0;0;0;0;0;0;0;
BSG9397;2;0;0;0;0;0;0;0;0;0;
JXU3509;0;0;0;0;0;0;1;0;0;0;
MNX5129;2;0;0;0;0;0;0;0;0;0;
MED3368;2;0;0;0;0;0;0;0;0;0;
KKF4144;0;0;0;0;0;0;1;0;0;0;
USM7370;1;1;0;0;0;0;0;0;0;0;
DUS7227;1;1;0;0;0;0;0;0;0;0;
SIM1819;1;1;0;0;0;0;0;0;0;0;
MYM0544;1;0;0;0;0;0;0;0;0;0;
HYE6657;1;0;0;1;0;0;0;0;0;0;
XCM2556;0;1;0;0;0;0;0;0;0;0;
DZY6745;0;0;0;0;0;0;0;1;0;0;
CGU2455;0;0;0;0;0;0;0;1;0;0;
NJN0088;1;1;0;0;0;0;0;0;0;0;
EIX6411;1;1;0;0;0;0;0;0;0;0;
PCL6878;1;1;0;0;0;0;0;0;0;0;
DCL3556;0;1;0;0;0;0;0;0;0;0;
RQD5730;1;1;0;0;0;0;0;0;0;0;
NPG0863;1;0;0;0;0;0;0;0;0;0;
VBA2838;0;0;0;0;1;0;0;0;0;0;
GYY4327;1;1;0;0;0;0;0;0;0;0;
TMX3091;0;0;0;0;0;0;1;0;0;0;
UAT6162;0;0;0;0;0;0;0;1;0;0;
TRN7706;1;1;0;0;0;0;0;0;0;0;
KQV6799;1;0;0;0;0;0;0;0;0;0;
FMO9027;1;0;0;0;0;0;0;0;0;0;
ZZI3920;1;1;0;0;0;0;0;0;0;0;
APR3076;1;1;0;0;0;0;0;0;0;0;
PAK8326;0;0;0;0;0;0;0;0;0;0;
QOR6294;1;1;0;0;0;0;0;0;0;0;
MKQ6229;1;1;0;0;0;0;0;0;0;0;
QOR6294;1;1;0;0;0;0;0;0;0;0;
OYZ6962;2;0;0;0;0;0;0;0;0;0;
QJK7461;1;0;0;0;0;0;0;0;0;0;
OLV9657;0;0;0;0;0;0;0;1;0;0;
VTG2811;1;1;0;0;0;0;0;0;0;0;
VTP6258;1;0;0;0;0;0;0;0;0;0;
NIG8116;0;0;0;0;0;0;0;0;0;0;
SYO6291;1;0;0;0;0;0;0;0;0;0;
QAQ5493;1;1;0;0;0;0;0;0;0;0;
QSN5449;1;1;0;0;0;0;0;0;0;0;
NHX9469;1;0;0;1;0;0;0;0;0;0;
CSP6152;1;1;0;0;0;0;0;0;0;0;
LLD2657;0;0;0;0;0;0;0;0;0;0;
AVG1831;1;0;0;0;0;0;0;0;0;0;
PBO6664;1;1;0;0;0;0;0;0;0;0;
FBQ8497;1;0;0;0;0;0;0;0;0;0;
HGK6666;2;0;0;0;0;0;0;0;0;0;
LKE0291;2;0;0;0;0;0;0;0;0;0;
GDM1307;1;1;0;0;0;0;0;0;0;0;
HRE0355;1;0;0;0;0;0;0;0;0;0;
JLP2922;2;0;0;0;0;0;0;0;0;0;
CKO0971;1;0;0;0;0;0;0;0;0;0;
AMB8036;1;0;0;0;0;0;0;0;0;0;
UWN3339;1;0;0;0;0;0;0;0;0;0;
AOP9165;1;0;0;0;0;0;0;0;0;0;
IAB8953;1;1;0;0;0;0;0;0;0;0;
LZY3516;0;2;0;0;0;0;0;0;0;0;
WQQ8952;1;1;0;0;0;0;0;0;0;0;
QRB5805;0;0;0;0;0;0;0;0;0;0;
YXM5866;1;1;0;0;0;0;0;0;0;0;
UMW1557;1;0;0;0;0;0;0;0;0;0;
VOK5275;0;0;0;0;0;0;1;0;0;0;
KDH5746;1;0;0;0;0;0;0;0;0;0;
HSI1788;1;0;0;0;0;0;0;0;0;0;
KJR0879;1;0;0;0;0;0;0;0;0;0;
LWT1174;0;0;0;0;0;0;1;0;0;0;
ZHZ6626;1;1;0;0;0;0;0;0;0;0;
EVR0299;1;0;0;0;0;0;0;0;0;0;
HLC1522;2;0;0;0;0;0;0;0;0;0;
TXR9747;1;1;0;0;0;0;0;0;0;0;
TVT6865;1;1;0;0;0;0;0;0;0;0;
YAU6855;0;0;0;0;0;0;0;0;0;0;
VGY8206;1;1;0;0;0;0;0;0;0;0;
QMF6575;1;1;0;0;0;0;0;0;0;0;
YAU6855;1;0;0;0;0;0;0;0;0;0;
EIE3817;1;0;0;0;0;0;0;0;0;0;
RXB2546;0;2;0;0;0;0;0;0;0;0;
XQH6164;2;0;0;0;0;0;0;0;0;0;
HZS4080;1;1;0;0;0;0;0;0;0;0;
IUU9470;0;0;0;0;0;0;0;1;0;0;
NIU9425;1;1;0;0;0;0;0;0;0;0;
CGY0091;0;0;0;0;0;0;0;0;0;0;
YLK4380;1;0;0;0;0;0;0;0;0;0;
AGX6130;0;2;0;0;0;0;0;0;0;0;
BZU3710;0;1;0;0;0;0;0;0;0;0;
WNX9728;1;1;0;0;0;0;0;0;0;0;
AUK4716;1;1;0;0;0;0;0;0;0;0;
LQC5713;1;1;0;0;0;0;0;0;0;0;
XSA2152;0;0;0;0;0;0;0;1;0;0;
ZXP6706;1;1;0;0;0;0;0;0;0;0;
XZR9048;1;1;0;0;0;0;0;0;0;0;
PVG5041;0;0;0;0;0;0;0;0;0;0;
UMP8967;1;0;0;0;0;0;0;0;0;0;
XFU5051;1;1;0;0;0;0;0;0;0;0;
AGM3216;1;1;0;0;0;0;0;0;0;0;
YPN9111;1;1;0;0;0;0;0;0;0;0;
VEA1352;1;1;0;0;0;0;0;0;0;0;
HMF8321;1;1;0;0;0;0;0;0;0;0;
ORX9351;1;1;0;0;0;0;0;0;0;0;
MUI5479;1;1;0;0;0;0;0;0;0;0;
QOS3084;1;0;0;0;0;0;0;0;0;0;
MRD0213;1;1;0;0;0;0;0;0;0;0;
SEV0040;2;0;0;0;0;0;0;0;0;0;
XIF6108;1;1;0;0;0;0;0;0;0;0;
MXK1412;2;0;0;0;0;0;0;0;0;0;
HZO3561;0;1;0;0;0;0;1;0;0;0;
QZT7832;1;0;0;0;0;0;0;0;0;0;
EOO6914;0;1;0;0;0;0;0;0;0;0;
PWW4359;1;1;0;0;0;0;0;0;0;0;
KCK4290;0;1;0;0;0;0;1;0;0;0;
SCZ3412;1;1;0;0;0;0;0;0;0;0;
VPI8100;0;1;0;0;0;0;1;0;0;0;
ACI5410;1;1;0;0;0;0;0;0;0;0;
ZLH4414;0;0;0;0;0;0;0;1;0;0;
QVG9842;0;1;0;0;0;0;0;0;0;0;
FME1715;1;1;0;0;0;0;0;0;0;0;
PBL1800;1;0;0;0;0;0;0;0;0;0;
LEU5214;0;1;0;0;0;0;0;0;0;0;
LET7293;1;1;0;0;0;0;0;0;0;0;
IRX5872;1;0;0;0;0;0;0;0;0;0;
WSD7793;1;1;0;0;0;0;0;0;0;0;
KRZ5675;1;0;0;0;0;0;0;0;0;0;
SID3316;0;1;0;0;0;0;1;0;0;0;
VSF9852;1;0;0;0;0;0;0;0;0;0;
LWE2629;1;1;0;0;0;0;0;0;0;0;
CPY3501;1;1;0;0;0;0;0;0;0;0;
SGA3846;1;1;0;0;0;0;0;0;0;0;
SDP5548;2;0;0;0;0;0;0;0;0;0;
KPY6325;1;1;0;0;0;0;0;0;0;0;
NXD4401;1;1;0;0;0;0;0;0;0;0;
KUK0247;2;0;0;0;0;0;0;0;0;0;
SAE3526;0;0;0;0;0;0;0;1;0;0;
AXX3847;1;1;0;0;0;0;0;0;0;0;
WDT6253;1;0;0;0;0;0;0;0;0;0;
HRN0313;0;0;0;0;0;0;1;0;0;0;
DGF9578;1;0;0;0;0;0;0;0;0;0;
MDI5398;0;0;0;0;0;0;1;0;0;0;
UYE2790;1;0;0;0;0;0;0;0;0;0;
EAT0481;1;0;0;0;0;0;0;0;0;0;
OOH8790;1;0;0;0;0;0;0;0;0;0;
MIC8029;0;0;0;0;0;0;0;0;0;0;
NSU3686;1;1;0;0;0;0;0;0;0;0;
OQU2967;2;0;0;0;0;0;0;0;0;0;
KGX1845;0;1;0;0;0;0;0;0;0;0;
IIG1861;1;1;0;0;0;0;0;0;0;0;
KGL7385;1;1;0;0;0;0;0;0;0;0;
KOK2213;1;0;0;1;0;0;0;0;0;0;
YJO7958;1;1;0;0;0;0;0;0;0;0;
SWV1869;1;1;0;0;0;0;0;0;0;0;
DIY2047;1;0;0;1;0;0;0;0;0;0;
HQW6189;1;0;0;0;0;0;0;0;0;0;
CKX4837;0;1;0;0;0;0;1;0;0;0;
YFQ7191;0;0;0;0;0;0;0;1;0;0;
JWS1060;1;1;0;0;0;0;0;0;0;0;
JLL6791;1;1;0;0;0;0;0;0;0;0;
PPX8147;1;1;0;0;0;0;0;0;0;0;
XWV0064;0;1;0;0;0;0;1;0;0;0;
LNN9482;1;1;0;0;0;0;0;0;0;0;
UJK7271;1;1;0;0;0;0;0;0;0;0;
YYF3576;1;1;0;0;0;0;0;0;0;0;
IOR7237;0;2;0;0;0;0;0;0;0;0;
HRW0888;1;0;0;0;0;0;0;0;0;0;
AUL3725;1;0;0;0;0;0;0;0;0;0;
AHV9466;0;1;0;0;0;0;1;0;0;0;
ASZ0074;2;0;0;0;0;0;0;0;0;0;
CIR5117;1;1;0;0;0;0;0;0;0;0;
RXH0832;0;0;0;0;0;0;0;0;0;0;
TXV5141;1;0;0;0;0;0;0;0;0;0;
IWM3756;1;1;0;0;0;0;0;0;0;0;
NSJ7011;0;0;0;0;1;0;0;0;0;0;
HPM2691;1;0;0;0;0;0;0;0;0;0;
KSL3466;1;0;0;1;0;0;0;0;0;0;
OOW0083;0;0;0;0;0;0;1;0;0;0;
JUW5498;1;1;0;0;0;0;0;0;0;0;
TKO0371;1;0;0;1;0;0;0;0;0;0;
VGF9958;1;1;0;0;0;0;0;0;0;0;
GSD8637;1;1;0;0;0;0;0;0;0;0;
EUV5992;0;0;0;0;0;0;0;0;0;0;
QSF0664;0;1;0;0;0;0;1;0;0;0;
IFY9526;0;0;0;0;0;0;1;0;0;0;
NQX8639;1;0;0;0;0;0;0;0;0;0;
WLR1649;1;0;0;0;0;0;0;0;0;0;
UTJ6232;0;0;0;0;0;0;0;0;0;0;
BXW9845;0;2;0;0;0;0;0;0;0;0;
YNS9962;1;1;0;0;0;0;0;0;0;0;
XDU6838;1;1;0;0;0;0;0;0;0;0;
YHE1806;1;1;0;0;0;0;0;0;0;0;
AAB7953;1;1;0;0;0;0;0;0;0;0;
RDD7441;0;0;0;0;0;0;0;1;0;0;
GZH4212;0;0;0;0;0;0;0;0;0;0;
QQL0531;1;1;0;0;0;0;0;0;0;0;
OSA0233;1;1;0;0;0;0;0;0;0;0;
PDS8025;1;1;0;0;0;0;0;0;0;0;
HCG6850;0;0;0;0;0;0;1;0;0;0;
DVG9334;1;1;0;0;0;0;0;0;0;0;
IDJ7516;1;0;0;0;0;0;0;0;0;0;
CID1947;1;1;0;0;0;0;0;0;0;0;
DQC7912;1;0;0;0;0;0;0;0;0;0;
TQR0923;1;1;0;0;0;0;0;0;0;0;
YDE9474;1;1;0;0;0;0;0;0;0;0;
THM3675;1;0;0;0;0;0;0;0;0;0;
HMW6188;1;1;0;0;0;0;0;0;0;0;
DXN4167;1;1;0;0;0;0;0;0;0;0;
KDS3743;1;0;0;0;0;0;0;0;0;0;
ZVF3289;1;1;0;0;0;0;0;0;0;0;
XHE2133;0;0;0;0;0;0;0;1;0;0;
AVE9562;0;0;0;0;0;0;1;0;0;0;
OFJ1971;1;1;0;0;0;0;0;0;0;0;
AAZ4147;0;1;0;0;0;0;0;0;0;0;
XQE4633;1;1;0;0;0;0;0;0;0;0;
WIY1976;0;0;0;0;0;0;0;1;0;0;
JUT8024;2;0;0;0;0;0;0;0;0;0;
FRU6213;1;0;0;0;0;0;0;0;0;0;
LZU5396;2;0;0;0;0;0;0;0;0;0;
ZHE6237;1;1;0;0;0;0;0;0;0;0;
PMA2996;0;2;0;0;0;0;0;0;0;0;
WDG2725;2;0;0;0;0;0;0;0;0;0;
TSR2693;1;1;0;0;0;0;0;0;0;0;
IIA9248;0;0;0;0;0;0;0;0;0;0;
JNO6774;0;0;0;0;0;0;1;0;0;0;
VVQ8832;0;2;0;0;0;0;0;0;0;0;
KKS1974;0;1;0;0;0;0;1;0;0;0;
KGC7611;0;0;0;0;0;0;0;0;0;0;
SSX6926;1;1;0;0;0;0;0;0;0;0;
DNF3926;0;2;0;0;0;0;0;0;0;0;
ZEX4540;1;1;0;0;0;0;0;0;0;0;
UMC8035;1;1;0;0;0;0;0;0;0;0;
FYL5841;0;1;0;0;0;0;0;0;0;0;
ELK7119;1;0;0;0;0;0;0;0;0;0;
EIR8133;1;1;0;0;0;0;0;0;0;0;
FBZ6883;1;0;0;0;0;0;0;0;0;0;
EKA0247;1;1;0;0;0;0;0;0;0;0;
HFC9980;1;0;0;0;0;0;0;0;0;0;
ZMJ4448;1;1;0;0;0;0;0;0;0;0;
SQY1854;1;0;0;0;0;0;0;0;0;0;
GPQ1058;1;0;0;0;0;0;0;0;0;0;
YGH8393;0;1;0;0;0;0;0;0;0;0;
WCQ3832;0;1;0;0;0;0;0;0;0;0;
AHA8103;2;0;0;0;0;0;0;0;0;0;
CBO2787;1;1;0;0;0;0;0;0;0;0;
EGH1636;1;0;0;0;0;0;0;0;0;0;
XYC9747;1;1;0;0;0;0;0;0;0;0;
KLQ9228;1;0;0;0;0;0;0;0;0;0;
ZBW9421;1;1;0;0;0;0;0;0;0;0;
MGR5410;1;1;0;0;0;0;0;0;0;0;
ILE6637;0;1;0;0;0;0;1;0;0;0;
DIT8888;1;1;0;0;0;0;0;0;0;0;
OWW3479;1;1;0;0;0;0;0;0;0;0;
JVW4154;1;0;0;0;0;0;0;0;0;0;
TWB8920;1;1;0;0;0;0;0;0;0;0;
SYL7717;1;1;0;0;0;0;0;0;0;0;
YAY1675;0;0;0;0;0;0;0;0;0;0;
KWG0229;1;0;0;0;0;0;0;0;0;0;
PKE2042;1;1;0;0;0;0;0;0;0;0;
MNE7457;1;0;0;0;0;0;0;0;0;0;
KSE7938;2;0;0;0;0;0;0;0;0;0;
BCJ6073;0;0;0;0;0;0;1;0;0;0;
REG0330;2;0;0;0;0;0;0;0;0;0;
SJS1186;1;1;0;0;0;0;0;0;0;0;
NTK9830;1;1;0;0;0;0;0;0;0;0;
SCX2594;0;0;0;0;0;0;1;0;0;0;
WIV3290;0;0;0;0;0;0;1;0;0;0;
BGQ8973;0;0;0;0;0;0;0;1;0;0;
AIA0392;0;1;0;0;0;0;1;0;0;0;
WTF1309;1;1;0;0;0;0;0;0;0;0;
RPN9063;1;0;0;0;0;0;0;0;0;0;
THZ3750;1;0;0;0;0;0;0;0;0;0;
TLE1000;1;1;0;0;0;0;0;0;0;0;
OYO2449;2;0;0;0;0;0;0;0;0;0;
OVI9842;1;0;0;0;0;0;0;0;0;0;
PZD2412;1;1;0;0;0;0;0;0;0;0;
YWI3122;1;1;0;0;0;0;0;0;0;0;
FAI9289;1;0;0;0;0;0;0;0;0;0;
QUY4805;1;1;0;0;0;0;0;0;0;0;
QUY4805;2;0;0;0;0;0;0;0;0;0;
JTT2019;1;1;0;0;0;0;0;0;0;0;
SBK1890;0;0;0;0;0;0;0;1;0;0;
GHE8228;1;0;0;0;0;0;0;0;0;0;
XIT1104;0;0;0;0;0;0;0;1;0;0;
CXB6541;1;1;0;0;0;0;0;0;0;0;
PNY2499;1;0;0;0;0;0;0;0;0;0;
ZIN0587;1;0;0;0;0;0;0;0;0;0;
SYV0577;1;0;0;0;0;0;0;0;0;0;
JRO1029;1;1;0;0;0;0;0;0;0;0;
RTI4621;1;0;0;0;0;0;0;0;0;0;
ARM1387;1;1;0;0;0;0;0;0;0;0;
ELT8523;0;0;0;0;0;0;1;0;0;0;
GCV4382;2;0;0;0;0;0;0;0;0;0;
DZV3949;1;0;0;0;0;0;0;0;0;0;
EFC8069;1;1;0;0;0;0;0;0;0;0;
XNF7860;1;1;0;0;0;0;0;0;0;0;
GOZ1267;1;1;0;0;0;0;0;0;0;0;
FRG6526;0;0;0;0;0;0;0;1;0;0;
KNQ7124;1;1;0;0;0;0;0;0;0;0;
JAE4132;2;0;0;0;0;0;0;0;0;0;
HEJ6920;1;1;0;0;0;0;0;0;0;0;
VBD1566;1;0;0;1;0;0;0;0;0;0;
